zip,name,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,city,stabbr,cty_name,coastalZip,coastalCounty,ALLCoastalCounty,state
95320,"ESCALON, CA",H,2087,H,25164,H,125738,238,ESCALON,CA,SAN JOAQUIN,0,0,0,California
95330,"LATHROP, CA",G,11344,G,170958,G,687663,519,LATHROP,CA,SAN JOAQUIN,0,0,0,California
95336,"MANTECA, CA",G,13731,G,198212,G,796725,857,MANTECA,CA,SAN JOAQUIN,0,0,0,California
95337,"MANTECA, CA",G,10123,G,127815,G,524983,812,MANTECA,CA,SAN JOAQUIN,0,0,0,California
95361,"OAKDALE, CA",G,7834,G,101636,G,453109,702,OAKDALE,CA,STANISLAUS,0,0,0,California
95366,"RIPON, CA",G,5188,G,73417,G,301846,411,RIPON,CA,SAN JOAQUIN,0,0,0,California
95376,"TRACY, CA",G,16349,G,236814,G,991538,1109,TRACY,CA,SAN JOAQUIN,0,0,0,California
95377,"TRACY, CA",H,14361,G,167495,G,703549,542,TRACY,CA,SAN JOAQUIN,0,1,0,California
95385,"VERNALIS, CA",H,160,H,2436,H,9916,10,VERNALIS,CA,SAN JOAQUIN,0,0,0,California
95391,"TRACY, CA",G,875,G,8239,G,35805,214,TRACY,CA,SAN JOAQUIN,0,1,0,California
95401,"SANTA ROSA, CA",G,16043,G,230890,G,967608,1214,SANTA ROSA,CA,SONOMA,0,1,0,California
95403,"SANTA ROSA, CA",G,27022,H,572485,H,2290509,1539,SANTA ROSA,CA,SONOMA,0,1,0,California
95404,"SANTA ROSA, CA",G,8679,G,131860,G,567493,1212,SANTA ROSA,CA,SONOMA,0,1,0,California
95405,"SANTA ROSA, CA",H,7784,H,125328,H,529395,651,SANTA ROSA,CA,SONOMA,0,1,0,California
95407,"SANTA ROSA, CA",G,17188,G,278836,G,1174277,1059,SANTA ROSA,CA,SONOMA,0,1,0,California
95409,"SANTA ROSA, CA",G,2801,G,33527,G,142473,407,SANTA ROSA,CA,SONOMA,0,1,0,California
95410,"ALBION, CA",G,124,H,2070,H,6388,15,ALBION,CA,MENDOCINO,1,1,0,California
95412,"ANNAPOLIS, CA",J,12,H,188,G,1006,8,ANNAPOLIS,CA,SONOMA,1,1,0,California
95415,"BOONVILLE, CA",H,251,J,2430,H,10757,44,BOONVILLE,CA,MENDOCINO,0,1,0,California
95419,"CAMP MEEKER, CA",H,26,H,206,G,1267,6,CAMP MEEKER,CA,SONOMA,0,1,0,California
95420,"CASPAR, CA",H,228,H,1473,H,6656,10,CASPAR,CA,MENDOCINO,1,1,0,California
95421,"CAZADERO, CA",G,178,G,1577,G,8573,45,CAZADERO,CA,SONOMA,1,1,0,California
95425,"CLOVERDALE, CA",H,2064,G,25852,G,120011,232,CLOVERDALE,CA,SONOMA,0,1,0,California
95427,"COMPTCHE, CA",J,18,J,205,J,987,5,COMPTCHE,CA,MENDOCINO,0,1,0,California
95428,"COVELO, CA",J,281,J,3360,J,14828,29,COVELO,CA,MENDOCINO,0,1,0,California
95430,"DUNCANS MILLS, CA",H,99,H,861,H,3651,18,DUNCANS MILLS,CA,SONOMA,0,1,0,California
95431,"ELDRIDGE, CA",G,58,G,430,G,1991,4,ELDRIDGE,CA,SONOMA,0,1,0,California
95432,"ELK, CA",G,82,H,1288,H,5330,17,ELK,CA,MENDOCINO,1,1,0,California
95436,"FORESTVILLE, CA",G,590,G,6381,G,31425,106,FORESTVILLE,CA,SONOMA,0,1,0,California
95437,"FORT BRAGG, CA",G,4362,G,41030,G,183436,503,FORT BRAGG,CA,MENDOCINO,1,1,0,California
95439,"FULTON, CA",G,152,H,1968,G,9260,25,FULTON,CA,SONOMA,0,1,0,California
95441,"GEYSERVILLE, CA",G,1515,G,25720,G,104281,77,GEYSERVILLE,CA,SONOMA,0,1,0,California
95442,"GLEN ELLEN, CA",G,745,G,7870,H,36023,87,GLEN ELLEN,CA,SONOMA,0,1,0,California
95444,"GRATON, CA",G,224,G,2761,G,13041,25,GRATON,CA,SONOMA,0,1,0,California
95445,"GUALALA, CA",G,650,G,6732,G,29583,106,GUALALA,CA,MENDOCINO,1,1,0,California
95446,"GUERNEVILLE, CA",G,1055,G,13590,G,60277,104,GUERNEVILLE,CA,SONOMA,0,1,0,California
95448,"HEALDSBURG, CA",G,8991,H,167334,H,685551,764,HEALDSBURG,CA,SONOMA,0,1,0,California
95449,"HOPLAND, CA",H,805,H,17326,H,61214,36,HOPLAND,CA,MENDOCINO,0,1,0,California
95450,"JENNER, CA",J,171,H,2051,H,8219,18,JENNER,CA,SONOMA,1,1,0,California
95452,"KENWOOD, CA",G,522,G,8324,G,34029,52,KENWOOD,CA,SONOMA,0,1,0,California
95454,"LAYTONVILLE, CA",H,386,H,6960,H,25863,41,LAYTONVILLE,CA,MENDOCINO,0,1,0,California
95456,"LITTLE RIVER, CA",G,201,G,1432,G,7191,19,LITTLE RIVER,CA,MENDOCINO,1,1,0,California
95459,"MANCHESTER, CA",H,54,H,451,H,2493,11,MANCHESTER,CA,MENDOCINO,1,1,0,California
95460,"MENDOCINO, CA",H,1095,J,17402,H,66634,122,MENDOCINO,CA,MENDOCINO,1,1,0,California
95462,"MONTE RIO, CA",H,207,J,2041,J,11509,29,MONTE RIO,CA,SONOMA,0,1,0,California
95463,"NAVARRO, CA",J,34,J,628,J,2601,3,NAVARRO,CA,MENDOCINO,0,1,0,California
95465,"OCCIDENTAL, CA",H,516,H,4748,H,22443,59,OCCIDENTAL,CA,SONOMA,1,1,0,California
95466,"PHILO, CA",H,388,G,4397,G,21137,38,PHILO,CA,MENDOCINO,0,1,0,California
95468,"POINT ARENA, CA",H,213,G,1602,H,7812,51,POINT ARENA,CA,MENDOCINO,1,1,0,California
95469,"POTTER VALLEY, CA",H,89,H,939,H,3830,20,POTTER VALLEY,CA,MENDOCINO,0,NA,NA,California
95470,"REDWOOD VALLEY, CA",G,861,G,8460,G,43059,111,REDWOOD VALLEY,CA,MENDOCINO,0,1,0,California
95472,"SEBASTOPOL, CA",G,8016,G,114057,G,470498,975,SEBASTOPOL,CA,SONOMA,0,1,0,California
95476,"SONOMA, CA",G,13154,G,225424,G,905796,1218,SONOMA,CA,SONOMA,1,0,0,California
95482,"UKIAH, CA",G,10529,G,141302,G,592773,946,UKIAH,CA,MENDOCINO,0,1,0,California
95488,"WESTPORT, CA",J,50,J,582,J,3138,9,WESTPORT,CA,MENDOCINO,1,1,0,California
95490,"WILLITS, CA",G,2733,G,30721,G,137495,281,WILLITS,CA,MENDOCINO,0,1,0,California
95492,"WINDSOR, CA",G,7163,G,94353,G,404401,660,WINDSOR,CA,SONOMA,0,1,0,California
95494,"YORKVILLE, CA",J,12,J,104,J,428,5,YORKVILLE,CA,MENDOCINO,0,1,0,California
95497,"THE SEA RANCH, CA",J,113,J,1538,J,6576,10,THE SEA RANCH,CA,SONOMA,1,1,0,California
95501,"EUREKA, CA",G,13429,H,178993,G,714333,1004,EUREKA,CA,HUMBOLDT,1,1,0,California
95503,"EUREKA, CA",G,2879,G,34493,G,145812,335,EUREKA,CA,HUMBOLDT,1,1,0,California
95511,"ALDERPOINT, CA",G,3,J,27,J,209,3,ALDERPOINT,CA,HUMBOLDT,0,1,0,California
95519,"MCKINLEYVILLE, CA",G,2176,G,23404,G,100065,272,MCKINLEYVILLE,CA,HUMBOLDT,1,1,0,California
95521,"ARCATA, CA",G,7881,G,83537,G,352279,613,ARCATA,CA,HUMBOLDT,1,1,0,California
95524,"BAYSIDE, CA",G,206,G,3054,G,14768,25,BAYSIDE,CA,HUMBOLDT,1,1,0,California
95525,"BLUE LAKE, CA",J,420,J,4169,H,16494,34,BLUE LAKE,CA,HUMBOLDT,0,1,0,California
95526,"BRIDGEVILLE, CA",G,22,G,187,H,1212,10,BRIDGEVILLE,CA,HUMBOLDT,0,1,0,California
95528,"CARLOTTA, CA",H,25,J,230,J,1309,9,CARLOTTA,CA,HUMBOLDT,0,1,0,California
95531,"CRESCENT CITY, CA",G,4045,G,43355,G,183080,384,CRESCENT CITY,CA,DEL NORTE,1,1,0,California
95536,"FERNDALE, CA",G,551,G,4614,G,22573,82,FERNDALE,CA,HUMBOLDT,1,1,0,California
95537,"FIELDS LANDING, CA",J,19,H,255,H,954,4,FIELDS LANDING,CA,HUMBOLDT,1,1,0,California
95540,"FORTUNA, CA",G,2796,G,31249,G,132624,323,FORTUNA,CA,HUMBOLDT,0,1,0,California
95542,"GARBERVILLE, CA",H,552,H,5651,H,25439,76,GARBERVILLE,CA,HUMBOLDT,0,1,0,California
95543,"GASQUET, CA",H,28,G,223,G,806,8,GASQUET,CA,DEL NORTE,0,1,0,California
95546,"HOOPA, CA",J,77,H,1174,H,5221,14,HOOPA,CA,HUMBOLDT,0,1,0,California
95547,"HYDESVILLE, CA",H,103,H,913,H,4181,13,HYDESVILLE,CA,HUMBOLDT,0,1,0,California
95548,"KLAMATH, CA",J,136,J,1163,J,5971,14,KLAMATH,CA,DEL NORTE,1,1,0,California
95549,"KNEELAND, CA",J,111,J,2006,J,7456,11,KNEELAND,CA,HUMBOLDT,0,1,0,California
95550,"KORBEL, CA",G,237,H,5840,G,19421,5,KORBEL,CA,HUMBOLDT,0,1,0,California
95551,"LOLETA, CA",J,356,J,4450,J,19296,16,LOLETA,CA,HUMBOLDT,1,1,0,California
95552,"MAD RIVER, CA",J,53,J,1034,J,3697,3,MAD RIVER,CA,TRINITY,0,1,0,California
95553,"MIRANDA, CA",J,66,J,507,J,2342,13,MIRANDA,CA,HUMBOLDT,0,1,0,California
95554,"MYERS FLAT, CA",J,19,J,117,H,694,5,MYERS FLAT,CA,HUMBOLDT,0,1,0,California
95555,"ORICK, CA",H,36,H,717,H,2265,10,ORICK,CA,HUMBOLDT,1,1,0,California
95556,"ORLEANS, CA",J,43,H,410,H,2192,6,ORLEANS,CA,HUMBOLDT,0,1,0,California
95558,"PETROLIA, CA",H,44,G,412,G,2136,9,PETROLIA,CA,HUMBOLDT,1,1,0,California
95560,"REDWAY, CA",H,463,H,4484,H,20167,58,REDWAY,CA,HUMBOLDT,0,1,0,California
95562,"RIO DELL, CA",G,147,G,1229,H,5306,37,RIO DELL,CA,HUMBOLDT,0,1,0,California
95564,"SAMOA, CA",H,244,H,3038,H,12278,16,SAMOA,CA,HUMBOLDT,1,1,0,California
95565,"SCOTIA, CA",G,183,H,2627,H,11925,14,SCOTIA,CA,HUMBOLDT,0,1,0,California
95567,"SMITH RIVER, CA",J,231,H,3092,H,12653,20,SMITH RIVER,CA,DEL NORTE,1,1,0,California
95569,"REDCREST, CA",H,31,H,274,H,1398,4,REDCREST,CA,HUMBOLDT,0,1,0,California
95570,"TRINIDAD, CA",G,461,H,3901,H,18033,48,TRINIDAD,CA,HUMBOLDT,1,1,0,California
95573,"WILLOW CREEK, CA",G,255,H,3293,G,13061,41,WILLOW CREEK,CA,HUMBOLDT,0,1,0,California
95585,"LEGGETT, CA",G,64,G,342,G,2315,9,LEGGETT,CA,MENDOCINO,0,1,0,California
95587,"PIERCY, CA",J,15,G,113,G,572,4,PIERCY,CA,MENDOCINO,0,1,0,California
95589,"WHITETHORN, CA",G,109,G,713,H,4616,31,WHITETHORN,CA,HUMBOLDT,1,1,0,California
95605,"WEST SACRAMENTO, CA",G,7594,G,119512,G,517143,297,WEST SACRAMENTO,CA,YOLO,0,0,0,California
95606,"BROOKS, CA",J,2143,J,32454,J,138643,6,BROOKS,CA,YOLO,0,0,0,California
95607,"CAPAY, CA",G,63,G,546,G,2358,3,CAPAY,CA,YOLO,0,0,0,California
95608,"CARMICHAEL, CA",G,13099,H,194439,H,806281,1136,CARMICHAEL,CA,SACRAMENTO,0,0,0,California
95610,"CITRUS HEIGHTS, CA",G,10833,G,99558,G,409757,970,CITRUS HEIGHTS,CA,SACRAMENTO,0,0,0,California
95612,"CLARKSBURG, CA",H,377,H,2870,H,12654,26,CLARKSBURG,CA,YOLO,0,1,0,California
95615,"COURTLAND, CA",G,64,G,740,G,2780,15,COURTLAND,CA,SACRAMENTO,0,0,0,California
95616,"DAVIS, CA",G,11334,H,125510,H,544530,998,DAVIS,CA,YOLO,0,1,0,California
95618,"DAVIS, CA",G,5405,G,98817,G,401913,429,DAVIS,CA,YOLO,0,1,0,California
95620,"DIXON, CA",G,6729,H,89361,H,379215,411,DIXON,CA,SOLANO,0,1,0,California
95621,"CITRUS HEIGHTS, CA",G,4313,G,39914,G,164404,446,CITRUS HEIGHTS,CA,SACRAMENTO,0,0,0,California
95624,"ELK GROVE, CA",G,14344,G,150594,G,632578,1376,ELK GROVE,CA,SACRAMENTO,0,0,0,California
95625,"ELMIRA, CA",H,109,H,928,H,4357,9,ELMIRA,CA,SOLANO,0,1,0,California
95626,"ELVERTA, CA",H,273,H,3954,H,19133,62,ELVERTA,CA,SACRAMENTO,0,NA,NA,California
95627,"ESPARTO, CA",H,357,H,4523,H,19425,38,ESPARTO,CA,YOLO,0,0,0,California
95628,"FAIR OAKS, CA",G,7296,G,75314,G,326154,943,FAIR OAKS,CA,SACRAMENTO,0,0,0,California
95630,"FOLSOM, CA",G,40570,H,911830,H,3374006,2548,FOLSOM,CA,SACRAMENTO,0,NA,NA,California
95632,"GALT, CA",G,4116,G,47471,G,195264,458,GALT,CA,SACRAMENTO,0,0,0,California
95638,"HERALD, CA",G,150,G,2398,G,9904,36,HERALD,CA,SACRAMENTO,0,0,0,California
95640,"IONE, CA",G,964,H,14744,H,62603,109,IONE,CA,AMADOR,0,NA,NA,California
95641,"ISLETON, CA",H,446,J,17071,H,49160,43,ISLETON,CA,SACRAMENTO,0,0,0,California
95645,"KNIGHTS LANDING, CA",J,99,J,1147,J,5339,22,KNIGHTS LANDING,CA,YOLO,0,NA,NA,California
95652,"MCCLELLAN, CA",G,8141,G,130422,G,568640,136,MCCLELLAN,CA,SACRAMENTO,0,0,0,California
95653,"MADISON, CA",J,78,J,1598,J,6723,8,MADISON,CA,YOLO,0,0,0,California
95655,"MATHER, CA",H,4381,H,102723,H,438454,80,MATHER,CA,SACRAMENTO,0,0,0,California
95660,"NORTH HIGHLANDS, CA",G,7028,G,85847,G,367101,592,NORTH HIGHLANDS,CA,SACRAMENTO,0,0,0,California
95662,"ORANGEVALE, CA",G,4470,G,46935,G,198132,619,ORANGEVALE,CA,SACRAMENTO,0,0,0,California
95670,"RANCHO CORDOVA, CA",G,34817,G,932556,G,3316564,1389,RANCHO CORDOVA,CA,SACRAMENTO,0,0,0,California
95671,"REPRESA, CA",J,29,J,480,J,1857,3,REPRESA,CA,SACRAMENTO,0,0,0,California
95673,"RIO LINDA, CA",H,2263,H,30881,G,157583,263,RIO LINDA,CA,SACRAMENTO,0,0,0,California
95678,"ROSEVILLE, CA",G,36431,G,631360,G,2424797,2048,ROSEVILLE,CA,PLACER,0,NA,NA,California
95679,"RUMSEY, CA",J,37,J,370,J,1673,5,RUMSEY,CA,YOLO,0,0,0,California
95683,"SLOUGHHOUSE, CA",G,899,G,13378,G,49486,122,SLOUGHHOUSE,CA,SACRAMENTO,0,0,0,California
95686,"THORNTON, CA",J,246,J,4613,J,18202,13,THORNTON,CA,SAN JOAQUIN,0,0,0,California
95687,"VACAVILLE, CA",G,12523,G,136129,G,573306,925,VACAVILLE,CA,SOLANO,0,1,0,California
95688,"VACAVILLE, CA",G,18660,H,306690,H,1232007,1077,VACAVILLE,CA,SOLANO,0,1,0,California
95690,"WALNUT GROVE, CA",H,298,H,3279,H,16198,43,WALNUT GROVE,CA,SACRAMENTO,0,0,0,California
95691,"WEST SACRAMENTO, CA",G,21557,G,346610,G,1352934,1133,WEST SACRAMENTO,CA,YOLO,0,0,0,California
95693,"WILTON, CA",H,710,H,7407,H,33719,128,WILTON,CA,SACRAMENTO,0,0,0,California
95694,"WINTERS, CA",H,1797,H,22577,H,103105,168,WINTERS,CA,YOLO,0,1,0,California
95695,"WOODLAND, CA",G,9651,G,136887,H,655953,775,WOODLAND,CA,YOLO,0,0,0,California
95697,"YOLO, CA",J,745,J,36788,J,115281,5,YOLO,CA,YOLO,0,0,0,California
95698,"ZAMORA, CA",H,88,H,1363,H,4409,8,ZAMORA,CA,YOLO,0,0,0,California
95742,"RANCHO CORDOVA, CA",G,15679,G,244639,G,1054588,962,RANCHO CORDOVA,CA,SACRAMENTO,0,0,0,California
95757,"ELK GROVE, CA",H,7435,H,95580,H,388234,539,ELK GROVE,CA,SACRAMENTO,0,0,0,California
95758,"ELK GROVE, CA",H,21861,J,471794,J,2506737,1116,ELK GROVE,CA,SACRAMENTO,0,0,0,California
95776,"WOODLAND, CA",G,12654,G,181046,G,783879,578,WOODLAND,CA,YOLO,0,0,0,California
95811,"SACRAMENTO, CA",G,16766,G,261266,G,1118442,1015,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95814,"SACRAMENTO, CA",G,27245,G,685521,G,2696462,1685,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95815,"SACRAMENTO, CA",G,21756,G,277109,G,1115710,1108,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95816,"SACRAMENTO, CA",H,16329,H,295802,H,1295230,1302,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95817,"SACRAMENTO, CA",H,15409,H,416076,H,1747170,224,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95818,"SACRAMENTO, CA",G,5794,G,66995,G,291305,558,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95819,"SACRAMENTO, CA",G,7936,H,101992,H,432817,509,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95820,"SACRAMENTO, CA",G,6498,H,129918,H,452102,480,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95821,"SACRAMENTO, CA",G,9351,G,128029,G,538916,774,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95822,"SACRAMENTO, CA",G,5958,G,60110,G,261525,621,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95823,"SACRAMENTO, CA",H,18749,H,351777,H,1425328,1108,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95824,"SACRAMENTO, CA",H,4968,G,52217,G,209989,326,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95825,"SACRAMENTO, CA",G,30508,H,536697,H,2132442,1886,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95826,"SACRAMENTO, CA",G,18300,G,309192,G,1246646,912,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95827,"SACRAMENTO, CA",G,12961,G,198967,G,875787,705,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95828,"SACRAMENTO, CA",H,18645,H,309762,H,1291061,877,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95829,"SACRAMENTO, CA",G,4112,G,48031,G,197520,386,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95830,"SACRAMENTO, CA",H,194,H,5023,H,20679,10,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95831,"SACRAMENTO, CA",G,5181,G,56813,G,236522,549,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95832,"SACRAMENTO, CA",G,2535,G,23073,G,90442,132,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95833,"SACRAMENTO, CA",G,12173,H,356269,H,1395641,696,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95834,"SACRAMENTO, CA",G,26787,G,415334,G,1736541,1315,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95835,"SACRAMENTO, CA",H,6273,H,51060,H,233667,519,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95837,"SACRAMENTO, CA",H,6430,H,85362,H,372982,76,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95838,"SACRAMENTO, CA",G,8409,G,135159,G,554734,467,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95841,"SACRAMENTO, CA",G,8071,G,88027,G,360812,573,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95842,"SACRAMENTO, CA",G,3560,G,35789,G,144694,366,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95843,"ANTELOPE, CA",G,3335,G,31990,G,135004,524,ANTELOPE,CA,SACRAMENTO,0,0,0,California
95864,"SACRAMENTO, CA",G,3411,G,56793,G,249769,441,SACRAMENTO,CA,SACRAMENTO,0,0,0,California
95937,"DUNNIGAN, CA",G,314,G,3668,G,12525,26,DUNNIGAN,CA,YOLO,0,0,0,California
97009,"BORING, OR",G,2531,G,27204,G,121545,270,BORING,OR,CLACKAMAS,0,NA,NA,Oregon
97014,"CASCADE LOCKS, OR",G,304,H,3984,H,16183,46,CASCADE LOCKS,OR,HOOD RIVER,1,NA,NA,Oregon
97016,"CLATSKANIE, OR",H,1716,H,32671,H,137746,105,CLATSKANIE,OR,COLUMBIA,1,1,0,Oregon
97018,"COLUMBIA CITY, OR",G,103,G,510,G,2154,19,COLUMBIA CITY,OR,COLUMBIA,1,1,0,Oregon
97019,"CORBETT, OR",H,181,G,1912,G,9810,53,CORBETT,OR,MULTNOMAH,1,NA,NA,Oregon
97024,"FAIRVIEW, OR",H,2977,H,45230,H,182918,185,FAIRVIEW,OR,MULTNOMAH,1,1,0,Oregon
97030,"GRESHAM, OR",G,15726,H,200096,H,777821,1156,GRESHAM,OR,MULTNOMAH,0,1,0,Oregon
97034,"LAKE OSWEGO, OR",G,5041,G,69220,G,288296,742,LAKE OSWEGO,OR,CLACKAMAS,0,NA,NA,Oregon
97035,"LAKE OSWEGO, OR",G,20656,G,553365,G,2049169,1528,LAKE OSWEGO,OR,CLACKAMAS,0,NA,NA,Oregon
97048,"RAINIER, OR",G,1083,G,14563,G,59952,104,RAINIER,OR,COLUMBIA,1,1,0,Oregon
97051,"SAINT HELENS, OR",G,3920,G,42433,G,176919,355,SAINT HELENS,OR,COLUMBIA,1,1,0,Oregon
97053,"WARREN, OR",H,365,G,3821,G,16734,57,WARREN,OR,COLUMBIA,1,1,0,Oregon
97054,"DEER ISLAND, OR",J,77,H,1074,H,4880,22,DEER ISLAND,OR,COLUMBIA,1,1,0,Oregon
97056,"SCAPPOOSE, OR",G,2446,G,27291,G,120270,277,SCAPPOOSE,OR,COLUMBIA,1,1,0,Oregon
97060,"TROUTDALE, OR",H,13002,H,133721,H,575367,549,TROUTDALE,OR,MULTNOMAH,1,1,0,Oregon
97064,"VERNONIA, OR",G,488,H,4856,H,21129,82,VERNONIA,OR,COLUMBIA,0,1,0,Oregon
97080,"GRESHAM, OR",G,4618,G,44246,G,194392,578,GRESHAM,OR,MULTNOMAH,0,NA,NA,Oregon
97102,"ARCH CAPE, OR",G,29,G,314,G,1206,8,ARCH CAPE,OR,CLATSOP,1,1,0,Oregon
97103,"ASTORIA, OR",G,5879,G,64748,G,292304,608,ASTORIA,OR,CLATSOP,1,1,0,Oregon
97107,"BAY CITY, OR",J,759,J,9223,J,40322,26,BAY CITY,OR,TILLAMOOK,1,1,0,Oregon
97108,"BEAVER, OR",J,49,H,553,G,2550,7,BEAVER,OR,TILLAMOOK,0,1,0,Oregon
97110,"CANNON BEACH, OR",G,1379,H,11265,H,54585,150,CANNON BEACH,OR,CLATSOP,1,1,0,Oregon
97112,"CLOVERDALE, OR",H,233,H,2741,H,12387,38,CLOVERDALE,OR,TILLAMOOK,1,1,0,Oregon
97118,"GARIBALDI, OR",G,353,H,4876,H,19236,45,GARIBALDI,OR,TILLAMOOK,1,1,0,Oregon
97121,"HAMMOND, OR",G,134,G,916,G,4445,28,HAMMOND,OR,CLATSOP,1,1,0,Oregon
97122,"HEBO, OR",G,31,G,256,G,1158,12,HEBO,OR,TILLAMOOK,0,1,0,Oregon
97124,"HILLSBORO, OR",H,62236,H,2096601,H,7397861,1539,HILLSBORO,OR,WASHINGTON,0,1,0,Oregon
97130,"MANZANITA, OR",G,293,G,2341,G,11567,60,MANZANITA,OR,TILLAMOOK,1,1,0,Oregon
97131,"NEHALEM, OR",G,231,G,2029,G,9695,66,NEHALEM,OR,TILLAMOOK,1,1,0,Oregon
97133,"NORTH PLAINS, OR",H,1074,G,16060,G,70806,121,NORTH PLAINS,OR,WASHINGTON,0,1,0,Oregon
97134,"OCEANSIDE, OR",H,33,G,169,G,763,8,OCEANSIDE,OR,TILLAMOOK,1,1,0,Oregon
97135,"PACIFIC CITY, OR",G,698,G,6125,G,27268,52,PACIFIC CITY,OR,TILLAMOOK,1,1,0,Oregon
97136,"ROCKAWAY BEACH, OR",G,295,G,1816,G,9040,49,ROCKAWAY BEACH,OR,TILLAMOOK,1,1,0,Oregon
97138,"SEASIDE, OR",G,4637,G,41932,G,185487,528,SEASIDE,OR,CLATSOP,1,1,0,Oregon
97141,"TILLAMOOK, OR",G,4895,G,74116,G,277571,364,TILLAMOOK,OR,TILLAMOOK,1,1,0,Oregon
97145,"TOLOVANA PARK, OR",H,192,H,1198,H,4685,10,TOLOVANA PARK,OR,CLATSOP,1,1,0,Oregon
97146,"WARRENTON, OR",G,3194,G,36319,G,152322,248,WARRENTON,OR,CLATSOP,1,1,0,Oregon
97147,"WHEELER, OR",H,161,G,1685,G,6973,16,WHEELER,OR,TILLAMOOK,1,1,0,Oregon
97149,"NESKOWIN, OR",H,118,G,849,G,4311,20,NESKOWIN,OR,TILLAMOOK,1,1,0,Oregon
97201,"PORTLAND, OR",G,18928,G,500259,G,1827308,796,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97202,"PORTLAND, OR",G,16283,G,226957,G,906141,1509,PORTLAND,OR,MULTNOMAH,0,NA,NA,Oregon
97203,"PORTLAND, OR",H,14138,H,202073,H,778264,677,PORTLAND,OR,MULTNOMAH,1,1,0,Oregon
97204,"PORTLAND, OR",G,29411,G,904354,G,3236331,1075,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97205,"PORTLAND, OR",G,18676,G,391701,G,1671771,994,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97206,"PORTLAND, OR",G,8769,G,122863,G,479057,1041,PORTLAND,OR,MULTNOMAH,0,NA,NA,Oregon
97208,"PORTLAND, OR",J,625,J,6031,J,21696,22,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97209,"PORTLAND, OR",G,27725,G,626762,G,2352831,1469,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97210,"PORTLAND, OR",G,21451,G,433723,G,1703515,1053,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97211,"PORTLAND, OR",G,13495,G,186689,G,801324,1103,PORTLAND,OR,MULTNOMAH,1,1,0,Oregon
97212,"PORTLAND, OR",G,5932,G,89898,G,370522,735,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97213,"PORTLAND, OR",H,15755,H,233352,H,977959,910,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97214,"PORTLAND, OR",G,24269,G,364284,G,1481864,1887,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97215,"PORTLAND, OR",G,3363,G,33135,G,141598,508,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97216,"PORTLAND, OR",H,8232,H,118273,H,525558,489,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97217,"PORTLAND, OR",G,27494,G,449033,G,1701295,1238,PORTLAND,OR,MULTNOMAH,1,1,0,Oregon
97218,"PORTLAND, OR",G,13604,G,185903,G,728588,558,PORTLAND,OR,MULTNOMAH,1,1,0,Oregon
97219,"PORTLAND, OR",G,10302,G,117740,G,488707,1032,PORTLAND,OR,MULTNOMAH,0,NA,NA,Oregon
97220,"PORTLAND, OR",G,20812,G,287247,G,1155594,1148,PORTLAND,OR,MULTNOMAH,1,1,0,Oregon
97221,"PORTLAND, OR",G,3194,G,37874,G,158401,332,PORTLAND,OR,MULTNOMAH,0,1,0,Oregon
97222,"PORTLAND, OR",G,16853,G,303478,G,1102084,1027,PORTLAND,OR,CLACKAMAS,0,NA,NA,Oregon
