fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,full_fips,coastalCounty,ALLCoastalCounty
53,011,621399,H,276,G,2860,G,12986,88,66,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6214,G,3872,G,89883,G,364443,98,29,13,19,19,8,8,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62141,J,55,G,954,G,3810,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621410,J,55,G,954,G,3810,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62142,G,922,G,13043,G,54422,28,11,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621420,G,922,G,13043,G,54422,28,11,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62149,G,2895,G,75886,G,306211,65,18,5,13,15,6,7,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621491,J,918,J,31084,J,119902,23,8,3,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621492,J,120,J,1540,J,6621,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621493,J,1375,J,32172,J,134220,19,4,NA,4,6,NA,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621498,J,482,J,11090,J,45468,19,6,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6215,J,240,J,4207,J,17638,24,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62151,J,240,J,4207,J,17638,24,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621511,J,238,J,4196,J,17537,21,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621512,G,2,J,11,G,101,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6216,H,386,H,3891,H,14172,24,16,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62161,H,386,H,3891,H,14172,24,16,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621610,H,386,H,3891,H,14172,24,16,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6219,J,381,H,5229,H,25936,23,12,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62199,H,193,H,2841,G,15309,21,12,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621991,H,134,H,1906,H,7894,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621999,J,59,H,935,G,7415,16,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,623,G,4425,G,44014,G,188974,282,176,38,13,23,20,12,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6231,G,1023,G,11858,G,55948,22,8,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62311,G,1023,G,11858,G,55948,22,8,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,623110,G,1023,G,11858,G,55948,22,8,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6232,G,909,G,11035,G,43646,36,19,4,NA,4,5,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62321,G,527,G,5938,G,24569,25,16,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,623210,G,527,G,5938,G,24569,25,16,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62322,G,382,H,5097,G,19077,11,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,623220,G,382,H,5097,G,19077,11,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6233,H,2408,H,20196,G,85503,217,146,30,11,16,10,4,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62331,H,2408,H,20196,G,85503,217,146,30,11,16,10,4,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,623311,G,527,G,4513,G,17911,11,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,623312,H,1881,H,15683,H,67592,206,143,30,9,16,5,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6239,H,85,H,925,H,3877,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62399,H,85,H,925,H,3877,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,623990,H,85,H,925,H,3877,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,624,G,4193,G,35530,G,148044,299,140,34,67,40,14,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6241,G,2302,G,19531,G,81965,142,83,18,14,13,10,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62411,G,508,G,4875,G,19779,19,7,4,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,624110,G,508,G,4875,G,19779,19,7,4,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62412,G,1476,G,11718,G,48622,61,29,8,5,11,5,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,624120,G,1476,G,11718,G,48622,61,29,8,5,11,5,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62419,H,318,G,2938,G,13564,62,47,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,624190,H,318,G,2938,G,13564,62,47,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6242,H,357,H,4311,H,16429,30,16,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62421,G,64,G,710,G,2808,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,624210,G,64,G,710,G,2808,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62422,J,274,H,3307,H,12437,18,9,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,624221,H,246,H,3056,H,11462,9,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,624229,J,28,G,251,G,975,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62423,G,19,G,294,G,1184,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,624230,G,19,G,294,G,1184,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6243,G,150,G,1087,G,4746,11,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62431,G,150,G,1087,G,4746,11,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,624310,G,150,G,1087,G,4746,11,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6244,G,1384,G,10601,G,44904,116,35,13,46,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62441,G,1384,G,10601,G,44904,116,35,13,46,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,624410,G,1384,G,10601,G,44904,116,35,13,46,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71,G,3420,H,30125,H,131960,179,103,24,21,19,9,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,711,G,224,G,1296,G,7354,53,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7111,J,107,G,272,G,1301,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71113,J,96,J,152,J,785,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,711130,J,96,J,152,J,785,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7112,J,7,J,53,J,329,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71121,J,7,J,53,J,329,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7113,G,30,G,378,H,2271,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71131,J,25,J,242,J,1655,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,711310,J,25,J,242,J,1655,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71132,J,5,J,136,J,616,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,711320,J,5,J,136,J,616,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7115,J,80,G,593,G,3439,37,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71151,J,80,G,593,G,3439,37,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,711510,J,80,G,593,G,3439,37,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,712,J,26,H,288,H,1399,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7121,J,26,H,288,H,1399,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,713,G,3170,H,28541,H,123207,122,54,21,19,17,8,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7131,J,63,J,377,J,1561,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71312,J,63,J,377,J,1561,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,713120,J,63,J,377,J,1561,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7132,H,1638,H,20698,H,89199,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7139,G,1469,G,7466,G,32447,114,52,21,18,16,7,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71391,H,246,G,1937,G,9555,6,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,713910,H,246,G,1937,G,9555,6,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71393,G,8,G,69,G,293,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,713930,G,8,G,69,G,293,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71394,G,873,G,3665,G,14954,64,25,12,15,9,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,713940,G,873,G,3665,G,14954,64,25,12,15,9,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71395,J,54,J,444,J,1674,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,713950,J,54,J,444,J,1674,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,71399,G,288,G,1351,G,5971,37,21,8,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,713990,G,288,G,1351,G,5971,37,21,8,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,72,G,16346,G,107984,G,453366,918,210,186,225,235,52,10,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,721,G,1158,H,8470,H,35397,53,14,4,13,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7211,G,1134,H,8210,H,34161,48,10,4,12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,72111,G,1133,H,8206,H,34146,47,9,4,12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,721110,G,1133,H,8206,H,34146,47,9,4,12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7212,J,22,J,249,J,1152,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,72121,J,22,J,249,J,1152,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,722,G,15188,G,99514,G,417969,865,196,182,212,217,50,8,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7223,H,671,H,5251,H,21741,67,40,14,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,72231,J,552,J,4638,H,18070,33,15,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,722310,J,552,J,4638,H,18070,33,15,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,72232,H,73,G,404,G,2359,13,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,722320,H,73,G,404,G,2359,13,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,72233,H,46,G,209,G,1312,21,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,722330,H,46,G,209,G,1312,21,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7224,G,526,G,4390,G,18621,46,10,13,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,72241,G,526,G,4390,G,18621,46,10,13,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,722410,G,526,G,4390,G,18621,46,10,13,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,7225,G,13991,G,89873,G,377607,752,146,155,192,204,48,7,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,72251,G,13991,G,89873,G,377607,752,146,155,192,204,48,7,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,722511,G,6086,G,45811,G,192354,333,72,78,86,66,25,6,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,722513,G,5952,G,32703,G,137146,273,36,47,68,98,23,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,722515,G,1953,G,11359,G,48107,146,38,30,38,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81,G,6232,G,62680,G,265834,1099,673,235,143,40,8,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811,G,1936,G,25433,G,108627,328,203,65,47,10,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8111,G,1651,G,20770,G,88273,251,148,51,40,9,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81111,G,748,G,10109,G,44148,153,101,29,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811111,G,718,G,9782,G,42833,142,91,28,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811113,J,12,G,160,G,693,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811118,J,12,H,115,G,462,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81112,G,511,H,6975,G,29153,59,32,10,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811121,G,448,H,6199,G,25750,47,25,7,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811122,H,63,G,776,G,3403,12,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81119,G,392,G,3686,G,14972,39,15,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811191,H,188,H,1333,G,5721,13,NA,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811192,H,197,G,2271,G,8912,23,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811198,J,7,H,82,H,339,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8112,H,35,G,527,G,2454,16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81121,H,35,G,527,G,2454,16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811212,H,24,G,363,G,1731,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811219,G,5,H,80,H,348,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8113,J,155,H,3145,H,13791,29,13,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81131,J,155,H,3145,H,13791,29,13,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811310,J,155,H,3145,H,13791,29,13,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8114,H,95,G,991,G,4109,32,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81141,H,55,G,533,G,1940,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811412,G,48,G,475,G,1815,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81142,G,8,G,82,G,249,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811420,G,8,G,82,G,249,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81149,J,32,G,376,G,1920,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,811490,J,32,G,376,G,1920,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812,G,2014,G,15529,G,65218,417,272,87,47,8,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8121,G,1422,G,10499,G,44625,297,196,60,34,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81211,G,991,G,7435,G,32457,235,156,45,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812111,H,122,J,1201,H,5208,26,15,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812112,G,396,G,2947,G,12126,110,79,18,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812113,G,473,G,3287,G,15123,99,62,23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81219,H,431,G,3064,G,12168,62,40,15,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812191,G,22,H,228,H,862,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812199,H,409,G,2836,G,11306,57,36,15,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8122,G,53,H,686,G,3173,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81221,G,48,H,632,H,2973,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812210,G,48,H,632,H,2973,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8123,H,71,H,465,G,1893,18,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81231,J,22,J,128,J,503,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812310,J,22,J,128,J,503,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81232,H,49,G,337,G,1390,13,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812320,H,49,G,337,G,1390,13,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8129,G,468,G,3879,G,15527,92,57,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81291,H,299,G,2599,G,10923,45,19,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812910,H,299,G,2599,G,10923,45,19,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81293,J,5,J,35,H,194,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812930,J,5,J,35,H,194,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81299,J,164,G,1245,G,4410,41,32,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,812990,J,164,G,1245,G,4410,41,32,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813,G,2282,G,21718,G,91989,354,198,83,49,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8131,G,1428,G,9864,G,41248,202,101,57,28,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81311,G,1428,G,9864,G,41248,202,101,57,28,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813110,G,1428,G,9864,G,41248,202,101,57,28,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8132,H,141,G,3334,G,14466,22,14,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81321,H,141,G,3334,G,14466,22,14,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813211,G,104,G,2622,G,11318,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813212,G,24,H,417,H,1947,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813219,J,13,J,295,J,1201,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8133,H,291,G,3799,G,16505,44,28,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81331,H,291,G,3799,G,16505,44,28,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813311,J,54,J,770,J,3526,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813312,G,174,G,2371,G,10200,21,12,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813319,G,63,H,658,H,2779,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8134,H,140,H,1005,H,4664,25,12,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81341,H,140,H,1005,H,4664,25,12,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813410,H,140,H,1005,H,4664,25,12,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,8139,G,282,G,3716,G,15106,61,43,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81391,G,71,G,1322,G,5515,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813910,G,71,G,1322,G,5515,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81392,G,32,H,506,G,1719,10,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813920,G,32,H,506,G,1719,10,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81393,G,114,G,1302,G,5310,21,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813930,G,114,G,1302,G,5310,21,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81394,J,3,J,42,G,302,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813940,J,3,J,42,G,302,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,81399,J,62,H,544,H,2260,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,813990,J,62,H,544,H,2260,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,99,J,9,G,41,G,268,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,015,0,G,33796,G,486658,G,1977934,2309,1149,473,344,228,60,40,10,4,NA,NA,NA,NA,NA,53015,0,0
53,015,11,G,541,G,10884,G,45521,41,21,8,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
53,015,113,G,456,G,9535,G,40853,33,18,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
53,015,1133,G,402,G,7865,H,35003,32,18,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
53,015,11331,G,402,G,7865,H,35003,32,18,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
53,015,113310,G,402,G,7865,H,35003,32,18,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
53,015,115,J,85,G,1349,G,4588,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
53,015,1153,J,72,G,1057,G,3397,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
53,015,11531,J,72,G,1057,G,3397,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
53,015,115310,J,72,G,1057,G,3397,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
53,015,21,J,159,J,3027,J,14077,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
53,015,212,J,159,J,3027,J,14077,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53015,0,0
