ZIP,shore,FIPS,LDB,nonp,State,State_FIPS
98612,1,53069,1,0,WA,53
98614,1,53049,1,0,WA,53
98624,1,53049,1,0,WA,53
98631,1,53049,1,0,WA,53
98638,1,53049,1,0,WA,53
98640,1,53049,1,0,WA,53
98641,1,53049,1,0,WA,53
98643,1,53069,1,0,WA,53
98644,1,53049,1,0,WA,53
98647,1,53069,1,0,WA,53
99501,1,2020,1,0,AK,2
99502,1,2020,1,0,AK,2
99503,1,2020,1,0,AK,2
99504,1,2020,1,0,AK,2
99505,1,2020,1,0,AK,2
99506,1,2020,1,0,AK,2
99507,1,2020,1,0,AK,2
99508,1,2020,1,0,AK,2
99515,1,2020,1,0,AK,2
99516,1,2020,1,0,AK,2
99517,1,2020,1,0,AK,2
99518,1,2020,1,0,AK,2
99519,1,2185,1,0,AK,2
99540,1,2020,1,0,AK,2
99546,1,2016,1,0,AK,2
99547,1,2016,1,0,AK,2
99548,1,2164,1,0,AK,2
99549,1,2164,1,0,AK,2
99550,1,2150,1,0,AK,2
99551,1,2050,1,0,AK,2
99552,1,2050,1,0,AK,2
99553,1,2013,1,0,AK,2
99554,1,2158,1,0,AK,2
99555,1,2070,1,0,AK,2
99556,1,2122,1,0,AK,2
99557,1,2050,1,0,AK,2
99558,1,2290,1,0,AK,2
99559,1,2050,1,0,AK,2
99561,1,2050,1,0,AK,2
99563,1,2158,1,0,AK,2
99564,1,2164,1,0,AK,2
99565,1,2164,1,0,AK,2
99567,1,2020,1,0,AK,2
99568,1,2122,1,0,AK,2
99569,1,2070,1,0,AK,2
99571,1,2013,1,0,AK,2
99572,1,2122,1,0,AK,2
99574,1,2063,1,0,AK,2
99575,1,2050,1,0,AK,2
99576,1,2070,1,0,AK,2
99577,1,2020,1,0,AK,2
99578,1,2050,1,0,AK,2
99579,1,2164,1,0,AK,2
99580,1,2070,1,0,AK,2
99581,1,2158,1,0,AK,2
99583,1,2013,1,0,AK,2
99585,1,2158,1,0,AK,2
99587,1,2020,1,0,AK,2
99589,1,2050,1,0,AK,2
99590,1,2290,1,0,AK,2
99591,1,2016,1,0,AK,2
99602,1,2290,1,0,AK,2
99603,1,2122,1,0,AK,2
99604,1,2158,1,0,AK,2
99605,1,2122,1,0,AK,2
99606,1,2164,1,0,AK,2
99607,1,2050,1,0,AK,2
99608,1,2150,1,0,AK,2
99609,1,2050,1,0,AK,2
99610,1,2122,1,0,AK,2
99611,1,2122,1,0,AK,2
99612,1,2013,1,0,AK,2
99613,1,2164,1,0,AK,2
99614,1,2050,1,0,AK,2
99615,1,2150,1,0,AK,2
99620,1,2158,1,0,AK,2
99621,1,2050,1,0,AK,2
99622,1,2050,1,0,AK,2
99623,1,2170,1,0,AK,2
99624,1,2150,1,0,AK,2
99625,1,2164,1,0,AK,2
99626,1,2050,1,0,AK,2
99628,1,2070,1,0,AK,2
99630,1,2050,1,0,AK,2
99631,1,2122,1,0,AK,2
99632,1,2158,1,0,AK,2
99633,1,2060,1,0,AK,2
99634,1,2050,1,0,AK,2
99635,1,2122,1,0,AK,2
99636,1,2070,1,0,AK,2
99637,1,2050,1,0,AK,2
99638,1,2016,1,0,AK,2
99639,1,2122,1,0,AK,2
99640,1,2164,1,0,AK,2
99641,1,2050,1,0,AK,2
99643,1,2150,1,0,AK,2
99644,1,2150,1,0,AK,2
99645,1,2170,1,0,AK,2
99647,1,2164,1,0,AK,2
99648,1,2164,1,0,AK,2
99649,1,2164,1,0,AK,2
99650,1,2158,1,0,AK,2
99651,1,2050,1,0,AK,2
99653,1,2164,1,0,AK,2
99654,1,2170,1,0,AK,2
99655,1,2050,1,0,AK,2
99656,1,2050,1,0,AK,2
99657,1,2158,1,0,AK,2
99658,1,2158,1,0,AK,2
99659,1,2180,1,0,AK,2
99660,1,2016,1,0,AK,2
99661,1,2013,1,0,AK,2
99662,1,2158,1,0,AK,2
99663,1,2122,1,0,AK,2
99664,1,2122,1,0,AK,2
99666,1,2158,1,0,AK,2
99667,1,2170,1,0,AK,2
99668,1,2050,1,0,AK,2
99669,1,2122,1,0,AK,2
99670,1,2060,1,0,AK,2
99671,1,2180,1,0,AK,2
99672,1,2122,1,0,AK,2
99677,1,2063,1,0,AK,2
99678,1,2070,1,0,AK,2
99679,1,2050,1,0,AK,2
99680,1,2050,1,0,AK,2
99681,1,2050,1,0,AK,2
99682,1,2122,1,0,AK,2
99684,1,2180,1,0,AK,2
99685,1,2016,1,0,AK,2
99686,1,2063,1,0,AK,2
99688,1,2170,1,0,AK,2
99689,1,2282,1,0,AK,2
99690,1,2050,1,0,AK,2
99692,1,2016,1,0,AK,2
99693,1,2063,1,0,AK,2
99695,1,2164,1,0,AK,2
99723,1,2185,1,0,AK,2
99727,1,2188,1,0,AK,2
99734,1,2185,1,0,AK,2
99736,1,2188,1,0,AK,2
99739,1,2180,1,0,AK,2
99742,1,2180,1,0,AK,2
99747,1,2185,1,0,AK,2
99749,1,2188,1,0,AK,2
99750,1,2188,1,0,AK,2
99752,1,2188,1,0,AK,2
99753,1,2180,1,0,AK,2
99759,1,2185,1,0,AK,2
99761,1,2188,1,0,AK,2
99762,1,2180,1,0,AK,2
99763,1,2188,1,0,AK,2
99766,1,2185,1,0,AK,2
99769,1,2180,1,0,AK,2
99770,1,2188,1,0,AK,2
99771,1,2180,1,0,AK,2
99772,1,2180,1,0,AK,2
99778,1,2180,1,0,AK,2
99782,1,2185,1,0,AK,2
99783,1,2180,1,0,AK,2
99784,1,2180,1,0,AK,2
99785,1,2180,1,0,AK,2
99789,1,2185,1,0,AK,2
99791,1,2185,1,0,AK,2
99801,1,2110,1,0,AK,2
99820,1,2105,1,0,AK,2
99824,1,2110,1,0,AK,2
99825,1,2105,1,0,AK,2
99826,1,2105,1,0,AK,2
99827,1,2100,1,0,AK,2
99829,1,2105,1,0,AK,2
99830,1,2195,1,0,AK,2
99832,1,2105,1,0,AK,2
99833,1,2195,1,0,AK,2
99835,1,2220,1,0,AK,2
99840,1,2230,1,0,AK,2
99841,1,2105,1,0,AK,2
99901,1,2130,1,0,AK,2
99903,1,2275,1,0,AK,2
99918,1,2198,1,0,AK,2
99919,1,2198,1,0,AK,2
99921,1,2198,1,0,AK,2
99922,1,2198,1,0,AK,2
99923,1,2198,1,0,AK,2
99925,1,2198,1,0,AK,2
99926,1,2198,1,0,AK,2
99927,1,2198,1,0,AK,2
99929,1,2275,1,0,AK,2
